2328;134;3;6;1090;1038;1343;13
2329;140;7;3;1883;1484;1083;7
2330;184;4;7;1499;1342;888;15
2331;109;10;7;1402;838;1239;10
2332;115;9;3;1505;1245;1022;1
2333;101;2;4;1017;1200;1178;1
2334;148;3;5;1995;1703;1107;4
2335;186;1;2;1363;1746;1089;15
2336;120;10;4;1458;1306;697;17
2337;177;4;5;1207;1318;1350;17
2338;143;2;3;1027;1621;1382;16
2339;109;8;7;1121;1742;656;10
2340;190;8;4;1416;926;634;9
2341;144;1;2;1497;1427;899;1
2342;118;2;3;1409;1572;1000;6
2343;178;8;1;1795;807;1431;1
2344;144;4;7;1629;1211;1170;3
2345;105;10;4;1473;1067;982;15
2346;183;5;5;1082;1016;1140;2
2347;143;5;7;1222;1693;673;5
2348;141;7;2;1166;1088;601;15
2349;114;1;7;1434;987;827;11
2350;117;8;6;1332;1697;963;6
2351;101;4;4;1066;1733;902;5
2352;160;2;4;1544;1457;1470;1
2353;103;2;3;1228;1515;1207;9
2354;127;10;7;1336;1791;772;8
2355;107;3;1;1186;1686;1404;3
2356;156;1;2;1634;1166;560;2
2357;178;7;4;1739;1011;768;2
2358;198;10;9;1859;845;611;16
2359;181;7;6;1520;1577;1312;11
2360;112;7;6;1803;1626;540;14
2361;145;7;6;1197;1076;763;7
2362;193;10;2;1525;1570;826;1
2363;167;4;9;1888;1532;766;16
2364;143;2;4;1509;943;968;12
2365;189;9;6;1963;865;694;6
2366;126;8;8;1370;1485;1005;13
2367;126;4;5;1683;873;1487;5
2368;112;6;6;1323;1296;1273;17
2369;159;4;5;1359;1429;1455;5
2370;138;6;6;1048;1089;1152;14
2371;166;6;3;1799;1212;810;10
2372;107;2;3;1112;1727;1128;4
2373;174;2;6;1350;1024;964;5
2374;165;5;5;1752;970;805;8
2375;113;7;6;1341;1547;1190;11
2376;101;4;3;1081;1344;1147;5
2377;125;4;2;1880;1326;829;1
2378;101;8;5;1890;1262;857;17
2379;127;4;1;1731;850;855;16
2380;114;6;3;1452;1534;1066;7
2381;148;1;8;1662;1727;503;10
2382;134;2;2;1875;1423;1152;8
2383;191;6;8;1802;1438;1151;10
2384;108;4;4;1498;1724;976;10
2385;142;5;6;1842;1253;690;5
2386;118;6;7;1569;1119;562;16
2387;115;5;1;1066;1648;559;5
2388;195;4;1;1010;1381;1140;8
2389;193;2;8;1109;1201;1068;9
2390;146;3;8;1465;1260;1172;15
2391;107;10;7;1636;1237;717;4
2392;115;2;6;1838;1639;1358;4
2393;112;4;5;1445;1128;807;6
2394;123;2;4;1559;838;1378;9
2395;115;7;9;1857;1437;1392;5
2396;168;5;5;1755;1134;1414;9
2397;144;4;3;1142;1509;536;6
2398;101;8;1;1383;968;1187;7
2399;107;8;7;1201;977;537;3
2400;106;4;9;1092;1301;1155;5
2401;149;6;8;1618;927;945;13
2402;140;4;2;1891;1571;759;11
2403;181;7;6;1550;954;1133;12
2404;190;9;8;1047;1595;1000;1
2405;197;9;1;1107;1734;1290;15
2406;155;8;3;1317;1041;886;16
2407;113;6;9;1426;1390;1408;6
2408;187;3;9;1490;899;973;14
2409;118;7;2;1808;801;907;16
2410;121;6;1;1301;1127;1202;4
2411;164;9;9;1973;820;1227;8
2412;158;2;9;1384;1395;779;16
2413;183;4;4;1158;1018;1389;12
2414;148;2;2;1013;884;1038;10
2415;181;7;1;1907;1211;1378;13
2416;159;2;6;1656;1545;992;4
2417;128;8;9;1234;1125;1449;16
2418;131;6;9;1724;1601;823;16
2419;137;6;4;1790;1087;1478;12
2420;129;8;9;1797;1586;1237;9
2421;145;4;8;1643;1173;1296;1
2422;100;2;1;1705;1321;611;15
2423;124;8;6;1352;877;554;4
2424;109;6;5;1700;1374;573;6
2425;145;7;2;1020;1040;1213;2
2426;188;10;1;1938;1715;952;2
2427;199;1;8;1907;1327;1364;17
2428;107;3;6;1954;1024;848;14
2429;102;1;4;1130;1141;792;12
2430;181;5;2;1228;1149;535;17
2431;129;6;5;1484;1250;1474;6
2432;138;8;7;1637;1746;648;7
2433;100;6;7;1811;1307;1140;3
2434;167;10;9;1940;1028;1130;9
2435;132;8;7;1356;1447;1456;17
2436;104;5;3;1741;1080;866;6
2437;132;10;5;1368;1797;1499;8
2438;182;5;5;1246;1697;1474;7
2439;144;2;6;1665;1136;1422;15
2440;139;4;1;1210;1699;751;5
2441;199;8;1;1164;1124;1360;14
2442;127;8;3;1788;1310;1196;13
2443;132;5;6;1429;1365;1318;2
2444;110;7;4;1096;1681;1364;3
2445;198;6;8;1893;909;1293;16
2446;114;5;3;1114;1784;1390;7
2447;138;6;9;1014;1342;830;5
2448;142;6;5;1586;1186;1232;8
2449;196;5;5;1889;1707;1494;3
2450;139;2;5;1937;1711;717;6
2451;109;6;8;1909;1313;659;6
2452;158;7;6;1020;1286;525;9
2453;192;1;3;1413;822;1109;17
2454;152;1;9;1978;1795;666;14
2455;146;6;3;1586;1543;1095;16
2456;108;6;9;1052;1413;617;17
2457;194;1;2;1570;1445;967;11
2458;118;5;4;1500;1489;1421;17
2459;100;1;7;1471;1715;1260;6
2460;174;10;1;1362;887;798;1
2461;171;9;8;1216;1776;1382;7
2462;197;5;3;1215;1135;1401;12
2463;170;8;7;1924;1004;1096;17
2464;134;2;3;1526;1501;1407;11
2465;193;2;5;1320;994;1272;6
2466;130;4;6;1314;1444;657;1
2467;114;10;2;1875;1677;939;11
2468;146;5;9;1490;1799;1149;7
2469;126;4;5;1140;1230;585;14
2470;150;9;5;1732;1563;650;8
2471;163;5;4;1052;1777;1439;11
2472;158;3;3;1217;1015;1170;15
2473;184;3;1;1106;856;1012;15
2474;170;8;7;1559;1761;561;13
2475;105;1;4;1716;1747;1448;12
2476;101;2;9;1966;1694;949;8
2477;113;7;7;1169;1454;1015;14
2478;130;10;8;1434;932;983;10
2479;123;10;6;1433;1701;1164;12
2480;136;6;9;1088;1126;1062;10
2481;124;8;8;1554;808;815;16
2482;147;6;6;1311;1174;1331;11
2483;137;2;2;1345;1680;1155;6
2484;126;1;2;1014;1279;874;11
2485;100;6;1;1898;1052;529;8
2486;125;1;7;1339;1091;1456;8
2487;175;5;4;1243;1332;1483;11
2488;113;10;6;1486;1253;738;17
2489;177;2;2;1998;1133;1499;3
2490;168;6;1;1589;1775;816;4
2491;161;5;9;1582;1081;1141;7
2492;194;6;2;1316;825;1456;10
2493;159;1;8;1792;815;826;7
2494;169;1;3;1010;1508;984;10
2495;167;5;1;1753;1439;1148;16
2496;124;4;8;1488;1423;1210;16
2497;152;4;8;1321;1107;558;13
2498;190;10;2;1871;1058;660;2
2499;102;9;3;1522;826;999;12
2500;130;3;8;1671;1273;707;15
2501;161;8;2;1840;1128;1370;15
2502;140;9;3;1926;1599;1268;1
2503;164;2;3;1866;1584;1076;16
2504;119;6;4;1949;873;1342;2
2505;163;3;8;1818;1020;671;11
2506;163;3;4;1558;1456;1176;7
2507;103;3;6;1512;967;1191;15
2508;163;5;3;1754;1340;861;17
2509;185;2;4;1466;1792;1259;12
2510;123;3;7;1581;848;1441;1
2511;197;7;5;1926;1281;1443;9
2512;179;4;2;1123;1597;667;16
2513;177;3;2;1530;1626;854;15
2514;141;7;9;1920;1513;682;7
2515;154;2;6;1081;1042;513;12
2516;180;8;9;1659;966;662;8
2517;146;3;8;1682;1616;1182;9
2518;180;9;5;1965;1256;878;7
2519;150;10;5;1676;1764;806;6
2520;157;6;9;1291;1143;839;11
2521;120;5;6;1537;1059;995;16
2522;141;8;8;1983;1678;633;4
2523;101;8;2;1335;945;1329;16
2524;185;3;9;1927;1544;821;14
2525;190;3;8;1657;1360;1477;1
2526;115;3;5;1163;1420;564;7
2527;151;5;7;1259;874;1013;16
2528;154;1;9;1714;817;1415;10
2529;174;2;3;1712;1694;1428;9
2530;170;8;1;1433;1670;1083;16
2531;128;1;8;1617;887;844;10
2532;100;3;6;1203;1780;1434;12
2533;200;10;1;1756;1363;976;16
2534;128;5;4;1798;940;1266;16
2535;144;1;6;1299;1023;1356;3
2536;173;9;8;1544;1440;1195;17
2537;172;6;2;1509;800;826;4
2538;141;4;8;1232;1396;1082;10
2539;181;6;9;1867;992;918;3
2540;177;10;3;1458;1353;1470;3
2541;148;7;1;1673;1600;1026;17
2542;116;7;3;1282;1155;629;10
2543;156;10;8;1235;962;1140;7
2544;154;7;7;1042;974;1350;9
2545;193;6;9;1612;1292;1266;11
2546;157;10;1;1874;1502;712;5
2547;159;1;2;1469;1456;1299;2
2548;101;8;7;1916;812;535;11
2549;159;7;3;1295;1041;986;12
2550;138;8;6;1384;1747;1370;3
2551;127;8;7;1220;943;1257;15
2552;148;10;7;1682;1241;945;4
2553;102;8;2;1370;1636;1318;17
2554;160;3;2;1496;1093;993;5
2555;156;5;9;1425;1491;1472;12
2556;121;8;5;1619;811;862;2
2557;145;8;8;1252;1669;749;2
2558;197;8;1;1346;968;661;1
2559;100;5;2;1874;983;1484;7
2560;102;4;4;1020;1201;575;10
2561;190;9;4;1946;1499;531;3
2562;159;7;6;1097;1569;639;4
2563;104;5;5;1240;1283;1169;15
2564;138;4;8;1550;969;963;16
2565;153;9;7;1886;1120;657;2
2566;164;2;7;1434;1362;1356;5
2567;148;3;4;1295;1372;1176;14
2568;111;3;6;1065;1404;545;2
2569;115;9;7;1179;1541;1483;2
2570;190;1;4;1230;1605;781;4
2571;164;10;1;1124;1064;1483;16
2572;178;2;4;1928;1071;1342;17
2573;175;9;9;1318;872;914;6
2574;165;5;6;1850;1118;1026;7
2575;146;5;4;1018;975;599;16
2576;149;8;2;1430;1155;841;8
2577;140;8;9;1150;1627;923;5
2578;177;4;7;1254;1477;832;2
2579;123;6;6;1389;1481;641;11
2580;112;6;3;1520;880;1109;5
2581;126;7;8;1366;1703;1231;7
2582;132;4;2;1779;1428;686;8
2583;184;10;4;1122;861;972;12
2584;156;5;4;1036;1461;896;9
2585;152;3;1;1010;1674;780;8
2586;127;7;8;1450;1405;1247;9
2587;174;10;9;1382;1478;1170;17
2588;115;3;2;1129;1762;1283;14
2589;198;4;2;1961;1470;1428;14
2590;189;9;1;1049;1656;1412;8
2591;124;4;7;1550;1788;1224;4
2592;108;7;5;1455;1313;522;1
2593;169;7;3;1970;1659;1195;9
2594;122;2;3;1695;1067;1128;5
2595;116;2;5;1143;1712;1463;1
2596;134;7;9;1721;1321;662;16
2597;132;1;7;1801;1430;735;3
2598;121;5;1;1811;1283;561;2
2599;111;2;3;1711;1568;1376;15
2600;121;2;7;1201;1133;1095;7
2601;133;4;1;1547;818;563;11
2602;184;5;4;1009;1130;707;17
2603;135;4;8;1995;1389;535;2
2604;155;4;1;1787;1661;1086;15
2605;161;5;1;1800;1143;1125;9
2606;178;7;9;1021;1712;656;8
2607;159;9;8;1985;1674;571;6
2608;154;7;8;1262;1484;682;14
2609;131;3;6;1984;1617;913;6
2610;152;5;4;1644;1263;1071;5
2611;129;6;2;1857;1719;1388;10
2612;145;3;1;1287;833;738;15
2613;154;5;1;1474;1219;1268;15
2614;153;7;8;1384;802;1122;1
2615;169;7;3;1616;1629;1190;7
2616;150;4;3;1423;1393;724;14
2617;134;10;4;1992;1212;909;13
2618;180;7;3;1131;1326;907;16
2619;139;4;3;1565;1635;1117;3
2620;160;6;5;1736;829;524;13
2621;100;3;7;1735;1337;592;5
2622;136;3;6;1950;1091;728;5
2623;141;7;8;1919;1737;842;8
2624;113;4;5;1226;1335;1280;8
2625;102;5;4;1821;1005;501;16
2626;163;10;5;1563;1268;1348;3
2627;158;8;7;1838;1604;1237;6
2628;117;10;8;1339;915;866;14
2629;164;4;2;1011;1565;593;9
2630;178;2;4;1721;1292;753;4
2631;173;7;8;1153;1131;899;15
2632;104;4;9;1638;1211;1134;8
2633;159;3;7;1430;1064;1435;10
2634;180;6;3;1455;1275;684;7
2635;101;8;3;1487;1448;1281;3
2636;106;6;1;1204;1587;510;15
2637;139;9;6;1464;1029;921;1
2638;138;5;3;1883;1482;1320;13
2639;191;2;1;1690;1529;985;14
2640;163;10;7;1978;983;539;13
2641;163;10;5;1516;1173;772;2
2642;191;10;1;1595;1708;927;6
2643;144;2;7;1721;1200;948;3
2644;157;9;4;1578;1169;1045;11
2645;135;9;1;1064;1052;817;16
2646;163;5;7;1853;1245;1052;17
2647;200;5;4;1685;944;1328;9
2648;106;3;5;1613;1615;509;6
2649;139;3;5;1341;1147;985;13
2650;192;10;3;1331;1287;645;8
2651;196;9;1;1701;1122;500;11
2652;174;2;7;1032;811;1065;13
2653;145;9;7;1006;928;1459;10
2654;200;10;3;1779;1058;1065;3
2655;113;9;3;1061;1560;1282;1
2656;105;1;3;1469;1669;689;10
2657;177;7;7;1726;1297;1439;3
2658;131;5;7;1236;1530;1493;15
2659;196;4;6;1205;1665;796;5
2660;188;3;7;1500;894;1185;14
2661;134;6;7;1437;1646;750;4
2662;166;3;4;1916;856;1276;7
2663;151;9;9;1678;1700;1097;6
2664;163;4;8;1459;1438;838;12
2665;137;8;9;1363;1709;985;13
2666;125;5;8;1496;1674;767;14
2667;111;2;7;1746;921;882;14
2668;199;10;5;1962;1449;693;6
2669;180;3;3;1525;1155;1400;8
2670;111;10;2;1108;916;897;17
2671;114;5;2;1508;1365;872;13
2672;157;3;6;1178;1661;730;1
2673;140;6;8;1863;1672;1484;2
2674;172;3;1;1933;1451;823;6
2675;144;9;1;1893;1461;984;13
2676;100;4;1;1528;911;1085;1
2677;189;5;3;1995;1210;661;14
2678;137;4;3;1427;1079;1398;2
2679;109;7;9;1456;1158;1209;11
2680;144;4;2;1997;1149;986;5
2681;192;6;5;1105;1142;1200;14
2682;140;3;7;1044;1048;598;11
2683;155;6;5;1048;1443;757;5
2684;185;6;8;1153;1574;817;2
2685;100;10;5;1311;1371;771;12
2686;152;6;9;1454;980;727;16
2687;151;4;2;1273;944;1199;2
2688;133;10;6;1481;930;708;3
2689;155;4;4;1003;992;523;6
2690;112;8;4;1292;1776;1450;2
2691;176;3;5;1956;1261;931;12
2692;180;5;1;1917;1772;729;1
2693;141;7;3;1102;1336;1024;2
2694;147;9;9;1659;1613;859;3
2695;124;6;4;1790;1573;500;17
2696;193;3;7;1669;831;967;2
2697;176;8;1;1675;1347;1015;12
2698;159;9;1;1262;909;1404;3
2699;153;8;4;1211;1296;593;7
2700;195;3;7;1085;911;917;5
2701;144;4;9;1840;1224;1256;3
2702;192;3;7;1255;909;811;12
2703;110;5;4;1191;1662;673;7
2704;136;3;3;1623;1510;623;10
2705;131;7;9;1475;1649;1017;6
2706;191;3;6;1448;1157;1343;10
2707;134;4;4;1117;1310;721;3
2708;181;7;1;1889;1522;1491;3
2709;183;1;7;1993;1014;650;1
2710;164;4;1;1002;1493;1392;5
2711;164;8;9;1811;1439;762;17
2712;189;5;8;1200;1237;1012;7
2713;199;4;3;1659;949;730;3
2714;184;6;4;1837;858;1293;4
2715;110;9;1;1997;1766;888;5
2716;117;6;4;1084;1350;966;12
2717;174;6;4;1826;944;1178;7
2718;180;3;3;1176;1458;1259;1
2719;144;5;3;1601;1392;1353;11
2720;132;8;1;1789;949;722;9
2721;185;6;2;1692;1705;944;3
2722;172;5;2;1273;1644;1036;3
2723;161;4;1;1171;1105;1227;13
2724;141;6;5;1076;1588;1043;14
2725;119;7;1;1207;843;830;1
2726;151;9;2;1407;1075;1237;1
2727;105;5;2;1210;860;737;17
2728;190;3;6;1742;1084;1473;11
2729;135;5;2;1717;1194;1307;10
2730;157;9;8;1919;892;971;15
2731;156;5;8;1922;956;623;5
2732;180;3;5;1909;1005;1268;17
2733;137;7;2;1440;1788;787;9
2734;102;3;4;1006;1230;799;17
2735;102;5;1;1011;1716;1003;11
2736;147;7;2;1304;1434;780;1
2737;173;9;8;1824;800;1323;4
2738;152;9;1;1205;977;536;7
2739;188;5;4;1273;1523;1102;5
2740;200;10;1;1422;1228;559;17
2741;142;6;7;1730;1326;999;2
2742;147;5;3;1290;1322;1040;17
2743;134;3;2;1845;915;627;4
2744;165;9;9;1005;1334;1028;6
2745;144;7;7;1332;1320;1199;6
2746;159;1;8;1173;1221;1491;17
2747;171;1;4;1236;1762;1383;16
2748;165;10;3;1048;1433;1430;2
2749;140;4;5;1670;1169;1087;12
2750;127;9;4;1336;1195;1053;16
2751;142;6;8;1007;1529;913;16
2752;101;10;8;1545;1240;1163;6
2753;148;3;4;1394;1748;573;7
2754;181;10;4;1228;1334;994;16
2755;179;10;9;1458;804;1060;6
2756;156;10;9;1548;1286;1247;10
2757;142;9;9;1127;1687;1416;3
2758;198;2;9;1201;1395;1458;13
2759;168;4;7;1640;1330;1387;11
2760;109;8;3;1773;1414;587;4
2761;183;4;5;1098;1232;1095;4
2762;186;9;6;1068;1024;1309;3
2763;105;1;8;1519;1631;1275;9
2764;152;8;6;1387;1523;1499;17
2765;105;2;6;1998;871;1352;5
2766;166;1;4;1927;1286;1140;2
2767;165;8;8;1152;1478;1119;17
2768;180;5;2;1606;1090;807;3
2769;136;2;7;1334;1285;1498;11
2770;121;7;6;1468;1392;841;4
2771;191;3;9;1002;1611;632;10
2772;171;1;5;1198;1084;625;10
2773;161;9;8;1752;1093;524;2
2774;102;9;6;1426;1339;664;6
2775;172;3;7;1334;1457;779;2
2776;161;9;8;1660;1344;895;14
2777;109;2;7;1779;1168;1447;2
2778;163;8;9;1093;968;575;6
2779;110;3;2;1589;1377;1287;9
2780;142;1;5;1118;1184;866;14
2781;134;8;9;1300;877;577;3
2782;111;2;7;1912;840;579;6
2783;142;7;4;1665;1099;1455;3
2784;139;10;1;1133;1066;1351;16
2785;105;2;2;1965;1362;804;5
2786;189;9;1;1173;1072;1228;15
2787;130;9;3;1562;1776;525;12
2788;136;5;8;1906;1106;1124;1
2789;114;1;2;1575;1701;630;12
2790;145;2;3;1199;1669;651;9
2791;105;2;5;1234;1103;895;10
2792;113;9;6;1090;1182;967;6
2793;198;8;1;1754;1071;1058;4
2794;105;9;1;1349;1496;649;3
2795;124;2;1;1706;1479;806;8
2796;147;1;4;1942;1161;1170;8
2797;173;8;9;1058;1114;1143;12
2798;147;9;2;1403;1430;1194;5
2799;148;3;1;1550;1486;1148;6
2800;188;5;6;1071;812;506;13
2801;174;10;6;1524;1657;1158;14
2802;188;4;8;1773;1601;1394;10
2803;155;3;3;1078;1360;1070;11
2804;143;3;2;1601;1282;992;6
2805;183;8;2;1472;1496;569;4
2806;162;8;5;1364;891;1432;11
2807;198;9;7;1270;1667;1139;8
2808;196;7;6;1270;1387;760;8
2809;198;2;8;1145;1564;1298;13
2810;160;9;9;1069;1652;1393;6
2811;176;10;4;1177;1289;907;10
2812;162;1;6;1908;1331;1202;14
2813;150;9;5;1883;981;722;1
2814;158;10;7;1230;1145;783;6
2815;175;7;3;1505;966;962;17
2816;194;4;6;1794;1371;1262;17
2817;145;2;7;1284;1178;708;15
2818;180;9;3;1395;1567;1106;3
2819;195;9;8;1753;1403;1046;6
2820;115;10;6;1808;1120;500;14
2821;157;4;2;1974;1260;616;4
2822;108;4;2;1449;1328;951;6
2823;189;9;7;1823;1651;1352;4
2824;194;2;1;1182;1266;851;6
2825;106;3;5;1572;1014;1396;5
2826;154;7;7;1138;1525;919;3
2827;138;10;5;1019;1165;568;5
2828;125;4;3;1615;1448;576;16
2829;132;5;4;1339;933;1183;7
2830;124;5;2;1241;1117;561;9
2831;179;7;9;1589;1698;1396;4
2832;123;3;9;1477;1154;1491;7
2833;119;10;3;1938;931;600;16
2834;146;10;8;1159;1133;1028;12
2835;161;6;1;1110;1520;1201;14
2836;150;8;5;1327;1078;1238;7
2837;106;4;4;1020;1105;615;15
2838;169;7;5;1942;1568;518;17
2839;100;4;8;1397;1191;1498;2
2840;104;3;9;1169;1567;1494;8
2841;146;7;7;1133;1276;1257;16
2842;120;4;4;1613;1384;953;2
2843;195;3;9;1950;1146;800;6
2844;132;2;9;1348;1202;1333;1
2845;125;6;3;1692;936;1265;7
2846;112;9;7;1275;1037;760;17
2847;178;9;3;1365;1113;1291;14
2848;169;9;2;1535;1083;919;12
2849;158;5;3;1256;1060;805;3
2850;145;4;1;1152;1093;1157;9
2851;153;5;1;1977;1574;1305;11
2852;109;3;1;1757;1000;1165;1
2853;162;9;8;1085;1053;1423;4
2854;105;9;7;1353;1517;1110;9
2855;105;4;5;1990;1333;1252;8
2856;115;7;6;1464;1460;1368;11
2857;161;1;9;1000;1526;1453;14
2858;119;5;3;1779;1351;743;4
2859;151;4;3;1131;1089;864;7
2860;128;1;2;1220;1206;1447;11
2861;193;9;5;1201;1054;634;15
2862;160;8;8;1067;1212;994;4
2863;145;4;3;1333;1355;1036;5
2864;177;10;9;1760;1186;1499;16
2865;197;9;5;1073;1283;1102;1
2866;113;6;3;1100;1236;733;15
2867;116;7;1;1539;1580;600;7
2868;177;7;8;1849;1560;905;1
2869;135;5;3;1628;1495;972;12
2870;183;3;2;1889;1762;1412;10
2871;186;5;2;1604;1334;1289;16
2872;170;9;5;1624;900;1480;8
2873;177;3;9;1936;1001;1274;13
2874;149;1;2;1436;1533;960;8
2875;194;2;2;1229;1102;1089;8
2876;159;8;5;1374;1654;1124;1
2877;126;1;8;1406;1742;1478;3
2878;185;9;1;1615;1085;1079;10
2879;119;9;1;1071;1646;706;16
2880;163;1;9;1221;1578;540;14
2881;192;8;6;1576;1264;599;3
2882;140;2;8;1970;946;604;14
2883;127;7;3;1168;1145;1235;11
2884;147;10;4;1498;1018;1184;12
2885;155;4;8;1380;1310;1089;11
2886;179;3;1;1893;1251;1120;16
2887;107;6;4;1769;1631;1267;11
2888;191;4;4;1512;1306;765;1
2889;106;6;9;1512;1302;557;14
2890;124;3;5;1887;1469;1138;14
2891;196;5;8;1472;1154;1327;10
2892;166;3;9;1119;1397;1317;1
2893;108;4;2;1414;1287;1183;10
2894;105;1;5;1391;1754;1484;12
2895;111;3;5;1366;1657;1190;10
2896;164;6;8;1246;1590;1385;8
2897;158;5;1;1289;1586;625;16
2898;198;7;5;1642;949;1432;15
2899;198;3;4;1636;1300;1101;8
2900;106;10;9;1486;1112;1274;14
2901;198;5;4;1936;1322;1017;14
2902;176;7;2;1749;1114;913;14
2903;193;9;1;1065;983;887;7
2904;177;6;7;1592;1154;527;1
2905;146;4;8;1770;1362;823;11
2906;129;10;4;1755;1723;1045;10
2907;141;4;4;1398;812;1380;15
2908;169;2;6;1304;1677;1248;12
2909;153;4;2;1882;1712;1233;6
2910;135;9;5;1706;1264;1154;5
2911;175;3;9;1662;1019;646;5
2912;130;8;4;1947;1680;1387;16
2913;154;9;9;1429;1279;578;4
2914;184;6;6;1346;1678;1063;15
2915;148;8;9;1936;1476;567;14
2916;148;3;1;1853;1510;821;8
2917;144;1;7;1434;1577;1095;14
2918;143;7;3;1246;1419;822;2
2919;179;2;6;1407;1143;1174;13
2920;121;10;1;1135;1030;876;17
2921;110;6;2;1601;894;1252;8
2922;170;6;1;1047;1168;1352;11
2923;103;2;5;1379;1770;844;7
2924;129;6;1;1520;1507;923;13
2925;150;2;8;1615;1679;1119;7
2926;151;8;8;1382;888;568;9
2927;106;7;5;1185;1619;1082;13
2928;178;7;6;1497;1332;663;3
2929;187;9;4;1897;871;1114;3
2930;112;3;1;1266;872;970;6
2931;137;7;9;1272;1639;1325;11
2932;188;3;8;1567;1559;1128;2
2933;112;6;3;1455;1251;958;7
2934;190;9;2;1489;1296;902;7
2935;108;2;5;1101;1684;773;9
2936;113;6;6;1891;1313;1331;13
2937;189;8;7;1410;1680;1054;12
2938;151;1;1;1059;1673;768;1
2939;158;9;3;1442;899;1073;12
2940;117;9;7;1468;1329;1039;9
2941;188;3;6;1080;1700;1234;14
2942;102;4;5;1123;1423;947;12
2943;166;2;6;1626;1577;887;13
2944;129;5;4;1969;965;1381;13
2945;108;2;5;1559;1448;606;11
2946;173;3;9;1512;1096;1383;14
2947;163;3;8;1647;1198;1051;5
2948;147;8;6;1192;1645;1380;14
2949;127;8;9;1232;1478;682;16
2950;156;1;4;1637;853;599;17
2951;110;9;3;1600;1286;925;14
2952;169;6;3;1996;1071;955;5
2953;178;8;9;1022;1086;1298;5
2954;120;7;6;1580;991;1255;16
2955;145;10;8;1485;1543;560;12
2956;135;1;1;1637;930;1041;5
2957;188;7;4;1623;1430;1096;12
2958;174;6;4;1488;1702;628;5
2959;189;1;1;1268;1611;1343;2
2960;187;4;4;1000;1062;1123;4
2961;151;5;4;1770;1098;728;17
2962;197;3;4;1723;1326;661;14
2963;150;7;2;1617;1599;618;3
2964;107;5;9;1266;947;989;8
2965;170;6;1;1177;1561;1140;13
2966;169;10;7;1663;995;1498;9
2967;167;1;3;1017;1795;834;5
2968;114;1;3;1104;1505;636;6
2969;123;4;8;1120;1665;1033;10
2970;183;7;1;1034;1519;850;17
2971;150;5;3;1639;1260;593;16
2972;182;9;4;1970;1264;873;4
2973;102;2;6;1135;1644;1321;13
2974;185;8;5;1260;1353;730;4
2975;162;9;7;1667;1248;918;14
2976;108;2;7;1703;922;561;15
2977;124;5;7;1197;1580;1371;1
2978;139;5;6;1972;1336;1035;6
2979;154;5;7;1807;1377;695;3
2980;128;8;1;1731;1189;1132;14
2981;161;7;6;1165;1644;1456;13
2982;160;2;8;1175;1256;1148;16
2983;181;8;7;1491;1667;879;16
2984;154;2;5;1527;1084;1076;5
2985;138;9;9;1085;1591;671;12
2986;161;9;1;1843;1043;1417;10
2987;159;1;7;1252;1122;1178;10
2988;122;6;8;1768;816;879;12
2989;152;5;8;1660;1677;1299;12
2990;136;8;6;1117;1387;827;3
2991;181;4;6;1544;1423;782;13
2992;133;8;6;1868;1411;1286;13
2993;153;3;8;1803;1692;1306;8
2994;177;4;1;1967;1423;1440;9
2995;176;10;4;1206;1146;1188;16
2996;121;10;7;1537;1461;648;10
2997;194;2;3;1127;1540;665;7
2998;183;2;6;1941;1236;1205;11
2999;196;7;2;1099;1101;1135;6
3000;161;4;5;1439;915;841;3
3001;159;2;6;1190;1263;1111;12
3002;127;1;5;1640;1262;1474;8
3003;135;9;3;1175;1759;1388;8
3004;165;2;1;1296;972;632;7
3005;186;10;7;1824;1024;1095;15
3006;152;6;3;1467;951;1086;4
3007;153;10;5;1705;1383;1331;10
3008;131;2;1;1030;1789;1321;9
3009;183;6;5;1135;946;1169;12
3010;108;7;4;1429;1255;955;3
3011;106;5;7;1983;1115;1068;13
3012;119;2;7;1157;1743;550;15
3013;174;5;3;1266;1019;859;15
3014;141;5;6;1863;972;1172;10
3015;118;2;4;1746;1712;501;11
3016;188;8;6;1248;943;1197;5
3017;169;7;4;1822;1512;1027;1
3018;114;10;2;1399;1148;869;10
3019;142;5;1;1514;1123;1123;1
3020;171;1;8;1753;1223;684;8
3021;142;7;2;1054;1475;1048;9
3022;113;6;3;1725;1080;1402;17
3023;169;3;3;1158;896;1311;12
3024;190;1;7;1444;1691;952;15
3025;177;9;5;1149;1236;1442;7
3026;130;8;5;1988;1067;1476;14
3027;170;3;2;1174;1217;658;11
3028;152;2;1;1644;886;1096;9
3029;102;4;2;1345;1325;1311;2
3030;160;5;5;1884;914;767;11
3031;166;3;6;1085;1202;612;5
3032;163;10;6;1801;1637;1004;17
3033;174;1;4;1465;1273;1319;4
3034;137;6;5;1807;1622;1216;6
3035;157;4;5;1992;1764;1161;5
3036;164;8;7;1408;1772;1163;14
3037;138;3;4;1330;1095;1290;6
3038;171;5;3;1377;1521;1375;11
3039;161;6;8;1108;1384;661;9
3040;111;9;5;1221;1719;1171;12
3041;125;1;9;1422;1442;816;1
3042;140;7;4;1628;1269;776;4
3043;142;8;9;1575;1253;1458;9
3044;196;5;1;1310;1740;683;12
3045;139;6;9;1974;1395;1161;6
3046;124;4;3;1819;1754;759;9
3047;186;7;9;1404;1499;1199;2
3048;185;8;6;1448;1503;1398;10
3049;115;5;7;1826;1186;1006;3
3050;106;1;9;1543;1689;1035;17
