1978;377;99.5;4.5;5;24
1979;137;4.41;7.5;1;3
1980;400;27.19;3.5;5;3
1981;225;92.38;5;3;22
1982;233;57.06;2.5;4;25
1983;303;65.75;2.5;1;10
1984;354;40.39;7.5;1;19
1985;333;49.56;7;1;4
1986;390;20.78;2.5;1;15
1987;132;36.08;7;3;18
1988;351;17.41;6;3;12
1989;151;97.12;4;1;10
1990;312;95.16;5;2;6
1991;122;38.52;6;1;24
1992;345;11.73;5;1;21
1993;215;61.25;4;1;24
1994;325;37.26;4;4;12
1995;397;25.03;2;4;10
1996;232;35.14;4.5;5;15
1997;339;6.57;3;1;16
1998;279;62.55;2;3;11
1999;386;97.4;6;1;19
2000;200;22.49;5;1;18
2001;305;79.84;3;3;24
2002;373;36.47;2.5;2;7
2003;251;52.13;7.5;4;16
2004;301;60.68;3.5;4;25
2005;282;96.33;6.5;5;21
2006;131;34.58;3;2;1
2007;191;6.61;7;4;24
2008;269;41.62;4.5;5;7
2009;299;76.13;3;4;18
2010;329;43.67;3.5;2;23
2011;222;81.28;5;3;8
2012;273;39.16;1.5;5;25
2013;157;12.53;1.5;2;19
2014;148;31.55;6;2;10
2015;180;90.72;3.5;4;5
2016;186;44;7;2;10
2017;355;34.83;2;1;4
2018;319;47.01;3.5;4;17
2019;304;52.4;1.5;2;22
2020;163;11.84;4;5;6
2021;212;41.66;4.5;4;3
2022;211;16.18;6.5;3;9
2023;235;4.34;4;4;20
2024;349;90.89;5.5;3;6
2025;226;24.33;6.5;1;3
2026;267;35.12;5;2;6
2027;212;23.47;6;1;6
2028;322;13.58;2.5;5;11
2029;145;3.47;4.5;3;2
2030;116;3.49;1;3;9
2031;136;52.84;2;3;4
2032;113;5.96;2;5;3
2033;185;34.3;1.5;4;5
2034;147;5.28;4;1;11
2035;228;74.25;3.5;3;1
2036;394;82.78;4.5;2;4
2037;102;3.77;7.5;1;17
2038;219;52.04;1.5;3;22
2039;298;89.72;6.5;2;1
2040;353;62.01;1.5;1;7
2041;128;83.84;1.5;2;7
2042;266;56.34;2.5;3;14
2043;328;20.65;1.5;3;3
2044;293;97.19;5.5;3;14
2045;339;82.81;6;4;12
2046;222;46.14;5;1;17
2047;148;37.28;2;2;1
2048;359;12.3;7.5;4;22
2049;190;69.83;2.5;1;3
2050;230;75.51;2;3;6
2051;307;73.76;5;1;21
2052;147;94.56;4;4;2
2053;205;74.25;7;1;21
2054;146;93.29;5;4;25
2055;124;39.45;7;1;16
2056;369;49.63;7.5;2;11
2057;186;25.94;7;3;23
2058;298;52.69;3;2;21
2059;231;71.28;4;4;15
2060;123;76.32;3.5;3;24
2061;264;91.92;1.5;3;8
2062;234;27.89;4.5;3;15
2063;333;27.01;1.5;1;6
2064;299;20.7;4.5;1;7
2065;201;53.99;1.5;3;22
2066;225;39.55;3.5;3;9
2067;264;36.46;5;4;11
2068;318;60.38;3.5;3;21
2069;265;44.22;7.5;3;3
2070;259;80.97;6;2;8
2071;323;59.71;7;1;10
2072;344;12.87;5;4;14
2073;236;21.43;6.5;1;13
2074;187;80.88;3.5;5;9
2075;312;64.89;5;1;24
2076;244;74.09;2.5;1;22
2077;304;82.41;6;4;11
2078;370;0.83;7;5;2
2079;371;40.65;4;4;7
2080;189;19.39;2.5;3;11
2081;319;54.23;6.5;4;6
2082;257;18.27;1.5;2;20
2083;391;11.21;7;2;12
2084;318;68.64;3;5;9
2085;280;42.72;7.5;1;20
2086;385;95.15;3.5;4;8
2087;387;20;2.5;1;9
2088;118;3;6;5;6
2089;247;34.39;4.5;3;7
2090;303;15.24;7;1;7
2091;196;92.76;6;2;8
2092;386;78.09;6.5;3;18
2093;333;60.74;1;2;3
2094;313;17.68;6;3;15
2095;384;81.66;6;5;23
2096;140;78.06;6.5;4;18
2097;341;75.89;5.5;3;10
2098;162;5.52;1;4;24
2099;375;76.34;6.5;2;17
2100;275;61.48;1.5;4;4
2101;342;64.39;7.5;2;8
2102;244;16.56;5.5;4;8
2103;329;74.66;1;2;2
2104;197;63.46;4;5;4
2105;322;11.46;6;3;15
2106;304;24.48;7.5;1;22
2107;281;64.9;6.5;4;6
2108;298;23.45;5.5;3;3
2109;400;26.69;7;2;10
2110;378;87.15;3;3;13
2111;361;72.18;7.5;3;7
2112;326;58.54;6.5;2;18
2113;113;79.23;7.5;5;22
2114;282;23.46;4.5;3;21
2115;294;28.89;5;2;19
2116;340;56.29;4;3;25
2117;154;58.75;2.5;1;22
2118;345;81.91;4;1;11
2119;207;85.99;1.5;1;13
2120;257;2.18;1;5;23
2121;175;54.16;3.5;1;20
2122;217;39.56;2.5;3;7
2123;200;93.05;4.5;5;20
2124;187;54.4;2;2;3
2125;124;7.2;5.5;3;20
2126;123;18.61;3;2;20
2127;169;25.43;5;4;23
2128;134;42.52;6.5;2;10
2129;381;90.07;7;2;6
2130;287;5.6;7;5;4
2131;185;39.99;2;1;3
2132;256;34.89;7;1;15
2133;196;85.56;1;2;4
2134;161;0.89;4.5;2;3
2135;124;1.13;5;1;9
2136;380;74.6;5;2;12
2137;216;84.97;6;4;24
2138;396;30.5;3.5;3;23
2139;394;7.7;7.5;3;1
2140;198;62.71;7;4;17
2141;120;22.53;5;2;9
2142;381;5.09;5.5;4;7
2143;322;39.4;2.5;3;8
2144;131;76.16;1.5;2;5
2145;356;16.83;7;1;16
2146;396;3.06;1;4;24
2147;349;82.5;3;2;4
2148;309;71.29;4.5;1;18
2149;356;14.82;1;1;23
2150;296;94.54;5;5;10
2151;184;85.91;2;5;13
2152;159;45.27;3.5;5;1
2153;165;53.57;7.5;4;15
2154;102;23.28;2.5;4;13
2155;285;68.78;2.5;4;10
2156;194;4.61;2;1;17
2157;397;47.79;6;4;2
2158;287;67.96;5.5;3;1
2159;216;75.45;3.5;4;16
2160;182;97.77;7;1;20
2161;228;5.82;3.5;3;3
2162;156;33.69;1;5;25
2163;229;20.36;7.5;2;16
2164;380;48.6;2.5;5;1
2165;300;82.13;6.5;1;13
2166;179;56.85;5;3;19
2167;153;52.57;3;4;8
2168;370;98.6;1.5;2;8
2169;177;19.88;2;5;25
2170;250;89.18;6;1;2
2171;199;99.55;5.5;2;3
2172;156;73.15;7.5;2;15
2173;113;68.33;3;3;7
2174;207;1.53;3;3;25
2175;110;69.01;1;5;12
2176;211;37.83;4;1;13
2177;198;58.24;7.5;5;12
2178;222;5.25;6;2;15
2179;254;91.56;3.5;3;18
2180;109;52.82;7;3;1
2181;345;50.3;3;5;5
2182;335;65.51;5;1;2
2183;142;59.74;4;2;15
2184;224;55.78;1.5;2;21
2185;239;9.43;3;2;20
2186;277;83.17;7;4;15
2187;203;52.75;4;4;21
2188;385;36.57;4;4;12
2189;104;79.77;5;4;8
2190;314;11.49;5;1;7
2191;185;29.62;3.5;3;7
2192;220;91.32;6;4;13
2193;340;40.88;4.5;3;24
2194;318;19.89;4;2;1
2195;173;8.17;5.5;4;21
2196;117;79.09;4;5;22
2197;259;20.03;1;1;6
2198;286;71.15;3;4;17
2199;266;40.16;7;2;5
2200;333;13.22;3;1;8
2201;294;2.6;3.5;4;17
2202;331;88.53;5.5;1;3
2203;111;27.49;7.5;4;22
2204;217;99.9;6;5;11
2205;215;87.94;3.5;3;9
2206;291;76.47;6.5;1;7
2207;146;40.87;3.5;3;17
2208;227;45.33;6.5;4;21
2209;342;30.8;1;3;25
2210;113;42.02;3;4;8
2211;382;84.05;4.5;3;24
2212;179;14.67;4.5;3;5
2213;186;29.97;5.5;1;13
2214;392;35.77;3;5;4
2215;341;28.3;1.5;5;6
2216;384;4.12;2;3;21
2217;375;90.04;2;5;12
2218;244;44.53;3.5;3;10
2219;299;41.61;2;2;16
2220;349;4.98;5.5;1;2
2221;346;64.28;7;4;8
2222;186;58.8;2.5;3;10
2223;304;32.76;2.5;5;8
2224;150;51.49;4.5;1;3
2225;283;32.23;4.5;1;20
2226;369;2.76;3;4;23
2227;292;96.39;3.5;3;21
2228;189;66.68;5.5;1;15
2229;325;29.01;1.5;2;6
2230;174;22.03;3.5;4;17
2231;184;77.36;5.5;2;19
2232;265;98.47;2;1;6
2233;307;28;1.5;3;16
2234;124;91.09;2.5;5;16
2235;282;42.38;5.5;1;3
2236;293;96.55;1;2;5
2237;349;79.75;7;2;5
2238;159;21.44;7;1;18
2239;287;9.38;5;5;17
2240;227;8.89;5.5;3;10
2241;199;70.37;4.5;4;5
2242;331;33.86;7.5;4;8
2243;389;51.83;1;3;20
2244;101;79.05;3.5;2;21
2245;322;20.9;3.5;1;12
2246;305;93.19;7;1;11
2247;262;86.95;3.5;2;23
2248;181;41.47;4.5;4;8
2249;254;99.91;4.5;2;20
2250;280;96.47;7.5;1;19
2251;102;95.82;7.5;5;14
2252;281;45.38;5;1;15
2253;252;26.27;3;5;25
2254;396;55.66;3;5;3
2255;111;65.83;1.5;3;16
2256;169;25.8;7;1;13
2257;216;25.3;2;1;13
2258;296;95.4;6;1;10
2259;171;31.09;4.5;3;11
2260;326;87.86;2.5;3;2
2261;200;47.31;2.5;3;9
2262;265;68.53;2.5;3;13
2263;139;3.05;3;5;7
2264;114;87.46;6;5;13
2265;347;82.48;6.5;5;2
2266;312;12.57;4;2;20
2267;266;14.32;5;1;5
2268;386;80.54;7.5;2;14
2269;131;22.96;2.5;3;14
2270;288;36.43;7;2;16
2271;134;26.68;4.5;1;1
2272;390;57.96;1.5;3;3
2273;293;31.99;2;1;2
2274;287;20.43;1.5;2;12
2275;348;5.93;6;4;22
2276;313;49.02;4.5;5;7
2277;297;87.86;1;3;23
2278;303;23.34;6.5;5;18
2279;204;28.79;5.5;2;13
2280;106;10.57;3;2;3
2281;372;7.33;4;3;15
2282;146;19.63;7.5;4;2
2283;219;56.68;2.5;4;16
2284;373;57.13;6;5;14
2285;363;54.55;4;2;20
2286;241;39.34;3;1;7
2287;297;90.57;6;4;17
2288;259;97.93;3.5;2;8
2289;303;46.34;3;1;10
2290;217;81.03;2.5;4;16
2291;125;22.19;1.5;4;2
2292;389;82.93;4.5;5;12
2293;260;77.02;4.5;5;21
2294;294;88.9;6;3;17
2295;111;2.97;3.5;3;21
2296;397;49.47;2.5;1;21
2297;330;16.29;6.5;4;10
2298;162;43.18;7;5;20
2299;391;38.82;1.5;5;15
2300;109;33.15;2.5;1;4
2301;170;88.3;6;2;21
2302;123;40.64;6;2;4
2303;364;19.51;1.5;5;4
2304;246;2.76;4;3;22
2305;253;51.48;4;2;5
2306;285;22.23;2;4;23
2307;299;82.83;1.5;3;2
2308;138;74.49;2.5;5;5
2309;172;42.54;1.5;1;3
2310;143;14.08;1;3;1
2311;295;21.52;2.5;3;21
2312;302;62.61;6;2;23
2313;233;61.43;4.5;1;7
2314;120;47.77;1;3;3
2315;399;12.35;6.5;3;15
2316;219;75.73;7;5;8
2317;151;74.06;4.5;1;3
2318;174;27.92;4;5;7
2319;361;60.28;5.5;4;16
2320;235;32.37;4.5;3;17
2321;363;96.13;6.5;2;20
2322;199;45.08;4;1;23
2323;340;98.81;6;3;1
2324;326;28.39;6.5;2;5
2325;247;11.72;2.5;5;23
2326;164;42.16;2.5;4;4
2327;374;71.38;6;4;24
2328;199;72.98;6.5;2;24
2329;129;60.45;5.5;4;2
2330;316;70.93;7;5;2
2331;336;58.29;5;3;25
2332;147;71.83;1.5;2;16
2333;259;27.28;7;4;17
2334;140;89.43;6;3;2
2335;318;23.05;6.5;1;2
2336;314;72.75;6;2;17
2337;344;83.9;3;3;13
2338;336;78.93;5.5;5;21
2339;149;38.21;3.5;4;17
2340;234;13.86;2.5;1;21
2341;354;5.11;1;3;22
2342;397;34.04;6.5;2;6
2343;189;13.61;6;5;1
2344;140;95.68;4;4;20
2345;334;85.9;6.5;3;16
2346;347;33.86;7.5;2;22
2347;125;4.09;4.5;5;7
2348;311;0.56;6.5;4;4
2349;156;45.94;4.5;2;15
2350;177;86.37;5;5;22
2351;309;19.75;2;5;25
2352;122;12.79;4.5;2;4
2353;383;28.61;5;5;8
2354;320;53.79;7.5;3;1
2355;230;43.19;4.5;1;7
2356;380;92.24;3.5;5;18
2357;154;53.51;5.5;4;2
2358;129;6.57;5;4;13
2359;266;10.99;5;3;3
2360;378;82.63;3.5;3;16
2361;261;20.58;2;5;7
2362;343;58.39;4;5;8
2363;168;51.27;3.5;5;5
2364;331;5.52;1;1;15
2365;103;38.3;6;1;21
2366;207;18.97;6;1;14
2367;371;8.69;4.5;3;9
2368;262;5.84;5;1;23
2369;196;37.4;2;4;2
2370;103;11.02;6.5;5;22
2371;104;19.28;3.5;3;12
2372;224;89.37;6;3;24
2373;341;14.92;7;2;2
2374;260;60.34;5.5;1;3
2375;273;45.06;2;2;24
2376;282;5.61;4;3;19
2377;397;29.85;3;5;3
2378;160;22.37;6.5;3;9
2379;351;20.08;5;5;16
2380;283;94.81;1.5;4;5
2381;150;22.82;5;2;17
2382;140;32.75;3.5;2;21
2383;281;22.26;5.5;5;1
2384;333;14.39;3.5;3;10
2385;358;16.9;5;3;7
2386;347;37.25;4.5;3;4
2387;240;29.1;1;1;8
2388;200;50.94;5;5;16
2389;364;40.62;4;3;23
2390;132;68.85;4;4;3
2391;101;71.41;1;5;22
2392;239;83.87;2.5;5;12
2393;338;0.03;4.5;5;4
2394;323;76.59;1.5;4;23
2395;304;4.82;1.5;1;25
2396;143;24;3.5;5;11
2397;180;0.56;7;5;1
2398;377;56.93;1.5;3;22
2399;125;11.6;6;2;11
2400;131;48.44;1;2;14
2401;333;67.02;5.5;1;18
2402;239;30.48;1;2;2
2403;289;54.03;6.5;3;6
2404;204;59.43;6;5;19
2405;282;36.78;7.5;4;25
2406;221;89.3;2;5;1
2407;244;92.03;1.5;2;4
2408;399;18.15;4;2;9
2409;316;89.29;1;3;7
2410;305;83.22;4;2;13
2411;219;1.59;1.5;5;23
2412;245;57.84;3;1;24
2413;291;10.47;7;4;19
2414;265;76.68;5;4;17
2415;328;57.26;6.5;4;10
2416;252;10.14;7.5;2;14
2417;318;42.58;4.5;5;6
2418;357;61.68;4.5;1;7
2419;125;21.81;2.5;5;20
2420;288;17.15;4.5;1;17
2421;231;2.82;5;2;15
2422;168;79.54;2;5;3
2423;119;55.34;2;2;19
2424;121;1.33;4.5;5;1
2425;276;76.73;3;3;10
2426;125;5.06;7;3;13
2427;292;97.49;6.5;2;18
2428;400;8.55;6;5;1
2429;113;29.42;4.5;3;7
2430;259;50.19;4.5;1;25
2431;338;30.84;4;4;7
2432;190;93.81;3.5;2;5
2433;124;36.29;3.5;5;21
2434;105;85.49;7;1;18
2435;307;6.62;6;1;21
2436;140;18.59;6.5;1;17
2437;235;10.03;4.5;3;18
2438;161;53.41;2;4;12
2439;228;11.49;6.5;4;11
2440;292;29.17;6;5;20
2441;157;41;5.5;5;13
2442;376;33.22;2.5;4;21
2443;162;9.1;6;2;10
2444;175;25.17;2.5;4;1
2445;393;89.19;3.5;5;20
2446;102;91.6;2.5;1;19
2447;246;78.01;1;4;4
2448;375;2.9;2;4;24
2449;298;51.11;4.5;5;22
2450;116;57.18;7.5;1;2
2451;372;39.73;4.5;5;7
2452;333;95.02;6;4;24
2453;136;78.33;6;1;9
2454;359;25.38;4;3;24
2455;252;84.72;1;1;21
2456;190;23.5;2;2;17
2457;207;9.39;1.5;5;24
2458;392;14.82;3.5;1;4
2459;331;44.01;3.5;5;12
2460;240;76.59;5.5;4;21
2461;121;59.45;7.5;4;24
2462;247;71.07;3.5;3;14
2463;230;46.23;3.5;1;6
2464;398;16.05;5.5;2;2
2465;354;72.55;1;5;9
2466;314;88.04;4;5;15
2467;325;88.09;2;4;18
2468;129;25.25;1.5;4;13
2469;389;54.85;2.5;2;8
2470;266;21.3;4;1;21
2471;181;62.63;4;3;25
2472;194;9.04;5.5;3;7
2473;113;53.32;3.5;3;5
2474;258;25.31;6;4;15
2475;142;11.57;6.5;3;23
2476;220;23.85;4;2;14
2477;394;20.12;7.5;3;22
2478;232;87.09;1;3;7
2479;387;1.65;7;3;13
2480;304;21.01;3.5;4;25
2481;245;24.07;1.5;5;21
2482;345;17.67;2.5;1;13
2483;394;48.12;7;4;18
2484;195;24.87;5.5;2;11
2485;116;96.93;3.5;4;2
2486;178;84.6;4;5;9
2487;262;62.26;6.5;3;8
2488;141;19.64;5.5;2;25
2489;131;20.57;3.5;1;12
2490;389;40.77;3;2;4
2491;146;95.24;5;1;2
2492;139;37.1;1;5;10
2493;209;33.68;3;2;3
2494;127;38.78;5;1;10
2495;257;12.2;7;5;23
2496;202;53.07;3;1;10
2497;133;11.67;2.5;2;23
2498;228;86.3;4;2;23
2499;207;62.61;2.5;5;7
2500;314;1.65;2;2;12
2501;160;27.55;5;1;21
2502;377;70.09;6.5;4;16
2503;189;2.41;6;1;15
2504;246;36.66;3;5;21
2505;251;30.72;6;4;16
2506;187;20.95;4.5;4;6
2507;292;97.17;2.5;4;21
2508;360;61.71;7;5;19
2509;326;28.21;1.5;4;18
2510;207;8.93;1.5;3;21
2511;286;9.14;4.5;5;23
2512;274;84.31;2;3;19
2513;277;6.93;3.5;3;17
2514;127;17.85;1.5;1;1
2515;337;20.76;3.5;4;9
2516;165;83.19;2.5;5;18
2517;212;24.54;3.5;4;23
2518;351;88.56;7;5;3
2519;299;37.56;4;5;1
2520;182;50.57;5;4;14
2521;176;96.67;5.5;2;11
2522;199;26.26;5;1;6
2523;277;65.92;5;5;22
2524;140;79.83;6;4;10
2525;130;58.99;3.5;3;5
2526;116;53.3;4.5;5;24
2527;322;80.88;2;3;18
2528;123;6.64;5;1;9
2529;204;8.66;5.5;1;10
2530;239;92.25;2.5;1;7
2531;160;13.53;6;3;11
2532;271;33.88;1;3;8
2533;299;3.65;6.5;2;22
2534;380;23.78;4.5;5;23
2535;249;7;6;1;3
2536;381;27.06;4;2;5
2537;164;13.85;7.5;1;13
2538;225;73.09;1.5;2;25
2539;356;7.17;4;1;15
2540;360;65.79;1;1;8
2541;388;74.58;3.5;1;25
2542;308;66.71;6.5;5;10
2543;255;62.22;7.5;3;1
2544;189;76.46;7.5;2;18
2545;259;81.26;3;2;21
2546;223;7.02;1;5;16
2547;256;95.24;4.5;5;10
2548;145;10.28;7.5;1;20
2549;117;63.22;3;4;22
2550;350;43.19;7.5;4;18
2551;124;13.35;2.5;1;6
2552;351;40.92;3.5;3;18
2553;262;87.93;2.5;4;10
2554;211;6.17;1.5;2;19
2555;190;34.6;1.5;2;9
2556;113;86.07;2;2;5
2557;233;50.75;7.5;5;11
2558;261;33.85;6.5;2;16
2559;240;6.69;6.5;2;25
2560;210;14.66;5.5;5;7
2561;319;71.69;6.5;3;5
2562;230;26.39;1;1;3
2563;307;77.33;2;2;9
2564;185;88.81;7;2;23
2565;261;39.48;3;4;24
2566;375;14.86;4;5;21
2567;188;16.38;1;3;9
2568;140;86.8;2.5;4;25
2569;175;7.17;1;2;24
2570;130;98.54;6.5;4;23
2571;384;74.37;5;4;9
2572;239;71.62;5;2;22
2573;134;84.2;3;5;21
2574;345;6.19;2.5;3;8
2575;131;41.87;1;2;13
2576;244;89.64;2.5;4;20
2577;351;92.52;5.5;4;18
2578;359;87.57;1.5;5;18
2579;296;17.64;7.5;4;3
2580;384;10.32;1.5;2;20
2581;215;78.91;1.5;4;1
2582;298;7.52;4;5;4
2583;231;11.54;1;4;24
2584;212;23.81;2.5;1;21
2585;299;53.08;7.5;2;17
2586;285;51.55;2.5;4;11
2587;343;16.01;2;1;12
2588;185;73.24;4;5;25
2589;393;43.51;5.5;4;8
2590;176;8.11;7.5;5;6
2591;172;69.45;1.5;2;17
2592;123;6.59;6.5;4;25
2593;320;83.49;4;1;24
2594;294;28.39;3.5;2;25
2595;254;65.05;1;5;25
2596;112;80.2;4;1;9
2597;279;82.87;6.5;2;17
2598;330;56.6;6.5;2;10
2599;262;79.05;6.5;3;5
2600;273;30.92;2.5;5;21
2601;262;6.7;5;4;19
2602;225;94.89;3.5;5;4
2603;379;23.1;6.5;3;10
2604;365;6.22;1;2;18
2605;323;18.18;5.5;3;22
2606;300;92.33;2.5;4;2
2607;225;65.2;6.5;3;17
2608;383;7.52;3.5;3;14
2609;198;49.98;3;2;21
2610;350;98.06;3;4;20
2611;172;25.57;6;4;19
2612;181;95.95;6.5;5;3
2613;200;46;1.5;5;1
2614;229;59.79;4;3;17
2615;338;90.21;3;5;20
2616;103;23.89;1.5;3;17
2617;206;14.67;1;3;22
2618;210;41.91;1;2;6
2619;244;61.01;6;2;5
2620;186;22.64;5;5;14
2621;274;52.62;5;5;22
2622;208;39.9;5;1;23
2623;235;95.91;4;2;20
2624;211;64.98;2.5;3;2
2625;176;79.89;1.5;4;22
2626;351;46.42;3;2;10
2627;124;68.54;7;1;25
2628;359;74.93;1.5;2;21
2629;286;17.82;5;2;23
2630;344;9.16;4.5;3;3
2631;256;35;4.5;2;12
2632;104;38.31;4.5;3;25
2633;106;33.87;4.5;3;20
2634;225;78.93;2.5;2;14
2635;215;86.15;1.5;4;24
2636;197;77.45;5.5;4;13
2637;166;29.16;6;2;14
2638;323;15.54;5;3;7
2639;113;57.81;3.5;2;14
2640;198;77.62;1.5;2;12
2641;398;71.4;1.5;2;16
2642;186;23.94;1;4;13
2643;110;92.77;5.5;1;25
2644;170;71.31;5;1;24
2645;113;85.77;2.5;1;1
2646;308;86.72;6.5;3;8
2647;379;88.24;6;2;23
2648;192;74.27;1.5;3;24
2649;111;59.1;2.5;5;11
2650;367;75.97;3;1;14
2651;391;84.34;5.5;3;11
2652;200;79.38;3.5;3;3
2653;313;12.67;5.5;3;4
2654;273;84.6;3;4;24
2655;372;93.56;2;1;1
2656;352;19.28;1.5;5;19
2657;154;60.57;5.5;5;7
2658;195;64.78;7;5;23
2659;209;15.79;2;2;14
2660;379;31.41;4.5;2;20
2661;253;92.17;1;3;3
2662;345;13.5;7;5;4
2663;168;60.4;2;3;1
2664;384;24;5.5;1;12
2665;203;12.36;3.5;3;19
2666;236;3.65;1;1;24
2667;194;32.47;5;5;16
2668;102;12.34;3;5;6
2669;123;78.26;4.5;3;21
2670;356;40.77;2;5;15
2671;367;64.51;3;3;11
2672;277;0.59;5.5;1;15
2673;376;66.06;1.5;2;14
2674;364;3.75;4.5;2;15
2675;385;56.87;4.5;2;15
2676;128;49.06;6.5;3;19
2677;290;72.62;1;3;22
2678;226;11.19;5.5;5;21
2679;374;91.4;6;1;11
2680;213;99.59;3.5;3;10
2681;276;8.94;7;4;1
2682;365;60.93;6.5;5;1
2683;251;36.87;5.5;1;24
2684;141;97.06;5;5;25
2685;215;38.99;3.5;5;21
2686;117;6.04;7.5;1;8
2687;357;33.78;1.5;3;20
2688;377;79.71;6.5;2;23
2689;183;16.74;2;1;21
2690;308;31.65;1;3;24
2691;204;26.32;4;4;14
2692;398;27.23;1;2;19
2693;199;89.93;6;2;6
2694;131;29.79;3;5;13
2695;124;39.88;6;3;17
2696;394;22.23;5;1;20
2697;359;46.66;3;1;5
2698;191;2.78;1.5;5;6
2699;369;22.57;6.5;2;8
2700;318;74.1;4.5;1;6
2701;265;90.45;7.5;5;21
2702;291;86.1;6.5;3;17
2703;263;10.89;2;4;17
2704;131;51.61;6;3;2
2705;211;79.41;7.5;3;20
2706;271;67.59;3.5;3;7
2707;321;63.92;5;1;7
2708;127;33.35;5;3;2
2709;172;44.8;3.5;2;12
2710;229;47.61;5.5;3;17
2711;215;93.91;3;2;14
2712;335;32.97;1;3;2
2713;310;78.25;4.5;5;23
2714;204;40.16;1;1;4
2715;321;61;7.5;2;22
2716;270;20.81;4.5;1;5
2717;117;38.48;4;2;7
2718;257;59.59;5;3;23
2719;393;51.75;6;2;15
2720;121;3.41;3;5;21
2721;146;75.75;1.5;4;12
2722;222;86.7;3;4;5
2723;184;55.82;4.5;5;18
2724;212;37.75;6;3;13
2725;230;3.56;7;5;12
2726;233;26.66;6;2;2
2727;381;77.27;1.5;4;15
2728;326;20.36;4.5;3;7
2729;124;49.72;5;2;19
2730;236;84.66;1;3;14
2731;181;25.38;5;1;17
2732;132;6.72;1;1;20
2733;314;26.84;2;4;5
2734;326;88.82;3;1;18
2735;371;14.07;3;1;1
2736;346;86.7;5.5;5;12
2737;109;65.36;5.5;3;10
2738;283;9.38;2;5;12
2739;152;79.21;4;2;14
2740;328;92.18;2.5;1;24
2741;312;59.74;7.5;1;12
2742;228;46.53;2.5;3;17
2743;222;26.2;4.5;1;4
2744;293;26.73;2.5;4;18
2745;392;61.93;6.5;3;22
2746;353;48.52;2.5;5;19
2747;370;7.62;2;2;18
2748;240;76.54;5.5;1;11
2749;325;54.17;3.5;3;24
2750;137;9.07;3;4;20
2751;253;74.22;3.5;3;5
2752;319;72.93;3.5;4;1
2753;395;73.44;2;3;20
2754;120;22.74;1;3;18
2755;146;68.43;4;2;3
2756;347;40.57;5.5;3;22
2757;187;72.44;3.5;2;12
2758;147;81.23;6.5;5;13
2759;163;84.92;6.5;5;6
2760;322;97.28;1;2;10
2761;208;26.02;3.5;2;19
2762;346;83.04;4;5;23
2763;366;1.4;3;4;21
2764;385;28.76;4;5;22
2765;219;12.39;3;1;10
2766;396;94.67;4;1;8
2767;311;55.01;3;4;17
2768;175;98.01;3;5;19
2769;188;24.71;1.5;2;24
2770;209;59.18;6;2;17
2771;147;76.51;3;1;9
2772;119;46.68;3.5;5;25
2773;275;55.68;3;2;23
2774;209;22.35;5;3;12
2775;329;82.48;3;4;17
2776;255;86.32;2;4;19
2777;390;18.7;7.5;4;6
2778;293;57.08;5.5;4;9
2779;335;91.44;4;1;10
2780;135;37.05;4;1;6
2781;373;92.94;1;5;4
2782;235;9.86;3.5;2;3
2783;223;81;2;1;15
2784;205;90.03;5;5;3
2785;130;37.17;6.5;2;12
2786;395;7.11;5.5;1;10
2787;342;75.21;2.5;4;20
2788;297;66.42;4.5;4;18
2789;175;16.73;2;4;6
2790;143;17.5;1.5;4;8
2791;330;11.28;7.5;5;14
2792;354;95.7;1.5;1;11
2793;162;71.56;1;5;22
2794;244;78.56;6.5;1;14
2795;323;91.9;1;3;4
2796;281;11.9;6.5;2;22
2797;262;8.22;3.5;3;18
2798;399;85.59;2;3;11
2799;310;95.47;4.5;4;19
2800;203;69.23;4.5;2;10
2801;355;11.38;2;5;1
2802;125;83.25;7.5;2;8
2803;279;38.05;3.5;2;24
2804;264;92.52;5.5;1;16
2805;314;62.38;2;4;20
2806;385;70.28;4;4;17
2807;255;20.84;3.5;4;6
2808;256;36.37;6;1;22
2809;265;26.46;5.5;1;7
2810;193;73.01;4.5;1;22
2811;202;63.34;4.5;4;10
2812;348;55.94;3;3;17
2813;268;25.52;2.5;4;15
2814;376;25.79;4.5;2;3
2815;336;71.15;1;3;12
2816;253;20.32;7;2;24
2817;306;30.46;1.5;5;5
2818;326;60.31;4;3;12
2819;330;12.63;2.5;5;16
2820;247;9.85;6.5;5;11
2821;255;92.73;1.5;1;11
2822;279;12.6;2;4;23
2823;364;96.37;2.5;1;16
2824;141;94.5;4;5;5
2825;312;63.15;5.5;5;24
2826;287;32.66;4.5;2;24
2827;146;85.04;6;5;20
2828;400;63.98;2.5;1;25
2829;172;66.98;4.5;2;6
2830;186;62.7;3;3;18
2831;288;44.1;4;1;12
2832;243;47.87;3.5;3;24
2833;124;43.14;5;5;1
2834;361;11.66;1;5;9
2835;132;92.95;1.5;5;16
2836;150;78.5;7.5;3;25
2837;171;90.41;3;4;23
2838;358;4.71;4.5;2;7
2839;193;7.85;7;5;12
2840;164;37.69;2.5;5;4
2841;187;43.95;3.5;2;1
2842;135;67.36;2.5;2;10
2843;252;38.04;5;1;22
2844;141;50.66;5.5;1;17
2845;145;3.41;1.5;3;10
2846;396;12.23;1.5;1;14
2847;195;79.86;5;5;11
2848;299;65.55;7;4;11
2849;204;80.68;7.5;2;19
2850;348;94.33;1.5;1;1
2851;322;91.74;7;2;6
